url,has_icon,favicon_diff_domain,favicon_invalid_ext,anchor_tags_present,anchor_empty_href,anchor_diff_domain,meta_external,meta_sus_words,script_external,script_sus_words,link_external,total_external,total_resources,external_resources,sfh_total_forms,sfh_blank_action,sfh_diff_domain,sfh_password_inputs,sfh_suspicious_inputs,iframe_src_count,iframe_src_hidden,iframe_src_size,iframe_src_diff_domain,iframe_src_no_sandbox,iframe_srcdoc_count,iframe_srcdoc_hidden,iframe_srcdoc_scripts,iframe_srcdoc_sus_words,total_iframes,inline_scripts,high_risk_patterns,medium_risk_patterns,low_risk_patterns,sus_js_diff_domain,nlp_suspicious_words,analyze_textual_sus_words,onmouseover_scripts,onmouseover_tags,right_click_scripts,right_click_tags,label
https://rock.porn,1,0,0,1,0,2,1,0,1,0,0,2,89,0,1,0,0,0,0,5,0,0,0,5,0,0,0,0,5,3,0,0,0,1,3,2,0,0,0,0,0
https://tagesanzeiger.ch,1,0,0,1,0,33,0,0,2,0,0,2,11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,2,0,0,0,0,0
https://bolly4u.cab,1,1,0,1,0,6,1,0,6,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,29,7,0,0,0,0,0
https://thewirecutter.com,1,0,0,1,0,918,1,0,10,0,0,11,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,54,11,0,0,0,0,0
https://sportsyou.com,1,2,0,1,3,7,0,0,9,0,0,9,83,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,6,17,9,0,0,0,0,0
https://cb2.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://rkdms.com,1,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://google.com.om,0,0,0,1,0,10,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0
https://purevpn.com,1,0,0,1,12,16,2,0,0,0,0,2,89,88,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,21,0,1,1,0,16,2,0,0,1,0,0
https://barbars.ru,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://google.sr,0,0,0,1,0,10,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0
https://writeablog.net,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
https://portfolio.hu,1,0,0,1,0,99,1,0,7,0,0,8,109,74,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,38,0,1,0,4,25,8,0,0,0,0,0
https://dnsomatic.com,1,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0
https://boafoda.com,1,0,2,1,0,1,0,0,2,0,0,2,156,1,14,12,0,3,5,1,0,0,0,1,0,0,0,0,1,14,0,3,0,2,0,2,0,0,0,0,0
https://mailbox.org,1,0,0,1,0,5,2,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
https://hcaptcha.com,1,0,0,1,7,4,0,0,2,0,0,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,25,2,0,0,0,0,0
https://24h.com.vn,1,0,0,1,8,9,1,0,1,0,0,2,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,1,0,1,8,2,0,10,0,0,0
https://ometv.chat,1,0,0,1,0,10,0,0,0,0,0,0,12,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,3,0,0,0,0,10,0,0,0,0,0,0
https://tui.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://iefimerida.gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://sonobi.com,1,0,0,1,0,23,1,0,2,0,0,3,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2,6,3,0,0,0,0,0
https://novaskin.me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://prom.ua,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
https://washu.edu,1,0,1,1,6,36,1,0,3,0,0,4,23,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,6,0,0,0,3,5,4,0,0,0,0,0
https://tv2.no,1,0,1,1,0,6,1,0,5,0,0,6,167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,4,5,6,0,0,0,3,0
https://enuygun.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://illumin.com,1,0,0,1,9,10,0,0,5,0,0,5,47,4,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,15,0,0,0,5,10,5,0,0,0,0,0
https://rss.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://sf.net,1,4,2,1,2,20,0,0,7,0,0,7,26,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,7,15,7,0,0,0,0,0
https://banque-france.fr,1,0,0,1,4,6,0,0,2,0,0,2,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0
https://kirmalk.com,1,0,0,1,2,1,0,0,6,0,0,6,55,53,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,3,5,6,0,0,0,0,0
https://se.pl,1,0,0,1,0,65,1,0,10,0,0,11,121,118,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,21,0,3,0,9,3,11,0,0,0,0,0
https://newrelic.com,1,0,0,1,1,17,0,0,2,0,0,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,16,2,0,0,0,0,0
https://canyon.com,1,0,0,1,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,7,0,1,0,2,1,2,0,0,0,0,0
https://ksztone.com,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0
https://nuget.org,1,0,0,1,1,6,1,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,0,0,0
https://presinet.ne.jp,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://thestranger.com,1,0,1,1,0,26,1,0,3,0,0,4,54,40,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,5,4,0,0,0,0,0
https://mailhostbox.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://hotwire.com,1,0,0,1,1,0,2,0,4,0,0,6,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,5,0,1,0,3,1,6,0,0,0,0,0
https://betswiz.in,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://xmxx.live,0,0,0,1,0,27,0,0,5,0,0,5,55,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,5,5,0,0,0,0,0
https://roadsteam.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://pixiv.net,1,1,1,1,0,21,2,0,13,0,0,15,2,2,8,0,0,0,0,1,1,1,1,2,0,0,0,0,1,15,0,0,0,13,0,15,0,0,0,0,0
https://mindtools.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://sc.gov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://nbcsports.com,1,0,0,1,11,63,0,0,7,0,0,7,327,327,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,7,10,7,0,0,0,0,0
https://tv5monde.com,1,0,0,1,1,7,0,0,2,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,2,1,2,0,0,0,0,0
https://hotnewhiphop.com,0,0,0,1,0,15,0,0,0,0,0,0,37,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,2,0,0,0,0,0,0
https://doctorswithoutborders.org,1,0,0,1,17,23,0,0,3,0,0,3,22,1,4,0,0,0,0,1,1,1,1,1,0,0,0,0,1,6,0,1,0,3,5,3,0,0,0,0,0
https://biggerpockets.com,1,0,0,1,4,27,2,0,2,0,0,4,16,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,25,4,0,0,0,0,0
https://loteriadehoy.com,0,0,0,1,6,4,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0
https://qiscus.com,1,0,0,1,10,9,0,0,3,0,0,3,86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,18,3,0,0,0,0,0
https://udiscovermusic.com,1,0,0,1,2,55,1,0,2,0,0,3,99,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,18,0,0,0,2,0,3,0,0,0,0,0
https://victronenergy.com,1,0,0,1,5,8,0,0,0,0,0,0,26,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,22,0,0,0,0,4,0,0,0,0,0,0
https://snigelweb.com,1,3,0,1,1,16,3,0,10,0,0,13,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,12,0,0,0,10,2,13,0,0,0,0,0
https://outbyte.com,1,0,0,1,1,6,0,0,1,0,0,1,24,5,0,0,0,0,0,8,2,2,5,8,6,0,0,0,14,4,0,1,0,1,8,1,0,0,0,0,0
https://n2ew2a2pia.com,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://redcrossblood.org,1,0,0,1,0,18,2,0,3,0,0,5,16,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,0,0,0,3,4,5,0,0,0,0,0
https://wyff4.com,1,8,3,1,1,10,2,0,6,0,0,8,4,4,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,16,0,1,0,5,4,8,0,0,0,0,0
https://ytmp3.mobi,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://ornl.gov,1,0,0,1,0,13,0,0,5,0,0,5,26,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,2,5,5,0,0,0,0,0
https://ccc.de,0,0,0,1,0,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://bsu.edu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://scotiabank.com,1,0,0,1,0,43,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,63,2,0,0,0,0,0
https://terrabrasilnoticias.com,1,0,0,1,12,6,2,0,5,0,0,7,35,0,6,2,0,1,4,0,0,0,0,0,0,0,0,0,0,33,0,1,1,5,5,7,0,0,0,0,0
https://boohoo.com,1,0,0,1,0,10,0,0,1,0,0,1,116,98,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,8,0,0,0,1,24,1,0,0,0,0,0
https://glia.com,1,2,0,1,1,4,2,0,8,0,0,10,131,131,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,10,0,0,0,7,13,10,0,0,0,0,0
https://rapidswitch.com,1,0,1,1,4,1,0,0,5,0,0,5,14,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,2,1,5,0,0,0,0,0
https://mediamarkt.de,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://biedronka.pl,1,0,1,1,3,23,1,0,1,0,0,2,63,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,0,2,0,0,0,0,0
https://terrikon.com,1,0,0,1,1,0,0,0,2,0,0,2,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,1,2,2,0,0,0,0,0
https://interviewmagazine.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://doterra.com,1,0,0,1,34,11,0,0,4,0,0,4,21,3,5,3,0,0,0,3,1,1,3,3,0,0,0,0,3,23,1,0,0,3,22,4,0,0,0,0,0
https://bell-labs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://vh1.com,1,0,0,1,1,31,2,0,4,0,0,6,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,4,1,6,0,0,0,0,0
https://sephora.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://mined.gob.sv,1,0,0,1,9,9,0,0,1,0,0,1,29,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0
https://vinted.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
https://dnsimple.com,1,0,1,1,1,14,0,0,1,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,10,1,0,0,0,0,0
https://uottawa.ca,1,0,0,1,3,8,0,0,2,0,0,2,37,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,7,2,0,0,0,0,0
https://yodel.co.uk,1,0,0,1,4,10,2,0,19,0,0,21,12,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,3,11,21,0,0,0,0,0
https://doubleclick.net,1,0,0,1,0,32,3,0,4,0,0,7,13,13,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,2,7,0,0,0,0,0
https://npmjs.com,1,0,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
https://we.tl,1,0,0,0,0,0,0,0,11,0,0,11,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,11,0,11,0,0,0,0,0
https://urbanairship.com,1,3,0,1,7,56,3,0,34,0,0,37,73,73,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,14,0,1,0,34,12,37,0,0,0,0,0
https://unherd.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://mi-mollet.com,1,2,0,1,0,18,2,0,16,0,0,18,96,95,1,0,0,0,0,2,2,2,2,2,0,0,0,0,2,21,0,2,1,13,0,18,0,0,0,0,0
https://alerts.in.ua,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
https://radaronline.com,1,0,0,1,0,9,0,0,2,0,0,2,111,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,1,9,2,0,0,0,0,0
https://sveedy.com,1,0,0,1,0,0,0,0,1,0,0,1,87,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,8,0,0,0,1,0,1,0,0,0,0,0
https://bitsearch.to,1,0,0,1,5,1,0,0,4,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,0,0,0,0,0
https://mypurecloud.com,1,4,0,1,9,60,6,0,2,0,0,8,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,1,2,9,8,1,0,1,0,0
https://noip.com,1,0,0,1,4,5,0,0,11,0,0,11,16,16,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,16,0,1,0,3,20,11,0,0,0,0,0
https://flocktory.com,0,0,0,1,0,4,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
https://adlooxtracking.com,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://prodoctorov.ru,1,0,0,1,0,2,0,0,0,0,0,0,4,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
https://rai.it,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
https://trueanthem.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://thinkflagship.com,1,0,0,1,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0
https://globalnews.ca,1,2,2,1,15,23,0,0,10,0,0,10,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,0,10,13,10,0,0,0,0,0
https://expertise.com,1,0,0,1,0,3,0,0,0,0,0,0,22,7,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,11,0,0,0,0,6,0,0,0,0,0,0
https://oocl.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
https://smule.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0
https://grameenphone.com,1,0,0,1,0,7,0,0,2,0,0,2,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,2,0,0,0,0,0
https://amazon.ae,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
https://addigy.com,1,0,0,1,4,9,1,0,2,0,0,3,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,1,7,3,0,0,0,0,0
https://quickheal.com,1,0,0,1,6,20,0,0,3,0,0,3,52,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,20,0,2,0,2,16,3,0,0,0,0,0
https://huffpost.com,1,0,0,1,0,12,3,0,5,0,0,8,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,4,0,5,17,8,0,0,0,0,0
https://playground.xyz,1,0,0,1,1,6,0,0,2,0,0,2,80,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,2,0,0,0,0,0
https://puppet.com,1,0,0,1,0,24,0,0,6,0,0,6,68,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,5,0,0,0,4,0,6,0,0,0,0,0
https://emojicombos.com,1,0,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,2,0,0,0,0,0
https://mitsui-shopping-park.com,1,0,0,1,3,105,0,0,2,0,0,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0
https://cmswire.com,1,0,0,1,0,42,2,0,1,0,0,3,13,1,2,2,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,1,3,3,0,0,0,0,0
https://nagad88.pro,1,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,5,0,0,0,0,0
https://taxify.eu,1,5,1,1,0,5,3,0,17,0,0,20,18,17,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,27,0,0,0,17,4,20,0,0,0,0,0
https://theworld.org,1,0,0,1,0,13,1,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0
https://fragrantica.es,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0
https://mycima.cc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
https://abebooks.com,1,0,0,1,0,20,0,0,18,0,0,18,31,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,18,12,18,0,0,0,0,0
https://occ.com.mx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
