url,has_icon,favicon_diff_domain,favicon_invalid_ext,anchor_tags_present,anchor_empty_href,anchor_diff_domain,meta_external,meta_sus_words,script_external,script_sus_words,link_external,total_external,total_resources,external_resources,sfh_total_forms,sfh_blank_action,sfh_diff_domain,sfh_password_inputs,sfh_suspicious_inputs,iframe_src_count,iframe_src_hidden,iframe_src_size,iframe_src_diff_domain,iframe_src_no_sandbox,iframe_srcdoc_count,iframe_srcdoc_hidden,iframe_srcdoc_scripts,iframe_srcdoc_sus_words,total_iframes,inline_scripts,high_risk_patterns,medium_risk_patterns,low_risk_patterns,sus_js_diff_domain,nlp_suspicious_words,analyze_textual_sus_words,dynamic_scripts_count,meta_refresh_redirect,window_location_redirect,final_url_diff_domain,hidden_forms_count,onmouseover_scripts,onmouseover_tags,right_click_scripts,right_click_tags,label
https://tripster.ru,1,0,0,1,0,22,0,0,23,0,0,23,106,6,3,3,0,0,0,1,0,1,1,2,0,0,0,0,1,12,0,2,2,21,0,23,34.0,0,1,0,0,0,0,1,0,0
https://conrad.de,1,0,0,1,0,21,0,0,5,0,0,5,49,49,1,1,0,0,0,1,1,1,1,2,0,0,0,0,1,53,0,1,0,5,4,5,85.0,0,1,0,0,0,0,0,0,0
https://canaltech.com.br,1,0,0,1,0,13,0,0,27,0,0,27,21,16,1,1,0,0,0,8,0,2,2,9,0,0,0,0,8,13,0,0,0,24,10,27,66.0,0,0,0,1,0,0,0,0,0
https://redwap.me,1,4,0,1,4,2,1,0,6,0,0,7,125,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6,7,9.0,0,0,0,1,0,0,0,0,0
https://q10.com,1,0,0,1,2,8,1,0,15,0,0,16,86,5,2,0,0,0,0,4,1,2,4,3,0,0,0,0,4,24,0,0,0,12,0,16,43.0,0,0,0,1,0,0,0,0,0
https://burton.com,1,0,6,1,11,11,1,0,28,0,0,29,141,2,3,2,0,0,0,2,1,2,2,4,0,0,0,0,2,43,0,1,0,28,6,29,97.0,0,0,0,1,0,0,0,0,0
https://ssstik.io,1,0,0,1,0,3,3,0,10,0,0,13,20,6,1,1,0,0,0,9,1,1,1,5,0,0,0,0,9,3,0,0,0,6,14,13,13.0,0,0,0,0,0,0,0,0,0
https://ezojs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
https://hover.to,1,2,0,1,0,11,0,0,31,0,0,31,57,56,0,0,0,0,0,3,1,2,2,6,0,0,0,0,3,22,0,1,0,31,9,31,57.0,0,1,0,0,0,0,0,0,0
https://at.ua,1,0,0,1,0,58,0,0,4,0,0,4,11,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,6,0,1,0,4,0,4,20.0,0,1,1,0,0,0,0,0,0
https://mbga.jp,1,0,0,1,0,12,0,0,4,0,0,4,34,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,4,0,4,10.0,0,0,0,0,0,0,0,0,0
https://ausha.co,1,0,0,1,1,6,2,0,6,0,0,8,168,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,17,0,4,0,5,9,8,31.0,0,1,0,0,0,0,0,0,0
https://espreso.tv,0,0,0,1,0,6,0,0,5,0,0,5,69,1,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,24,0,0,0,5,2,5,32.0,0,0,0,1,0,0,0,0,0
https://virginmedia.com,1,0,0,1,2,44,0,0,10,0,0,10,44,3,1,1,0,0,0,3,0,4,3,4,0,0,0,0,3,9,0,3,1,10,73,10,26.0,0,1,0,0,0,0,0,0,0
https://trueaim360.com,1,0,0,1,0,0,0,0,3,0,0,3,22,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,3.0,0,0,0,0,0,0,0,0,0
https://grena.ge,1,0,0,0,0,0,0,0,2,0,0,2,3,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2,0,2,4.0,0,0,0,0,0,0,0,0,0
https://unistra.fr,1,0,0,1,16,29,0,0,3,0,0,3,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,24.0,0,0,0,1,0,0,0,0,0
https://lehigh.edu,1,0,0,1,3,28,0,0,13,0,0,13,62,2,3,0,0,0,0,1,1,1,1,1,0,0,0,0,1,11,0,1,0,13,5,13,49.0,0,1,0,1,0,0,0,0,0
https://battlelog.com,1,0,0,1,0,23,1,0,2,0,0,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,2,2,3,19.0,0,1,1,0,0,0,0,0,0
https://legifrance.gouv.fr,1,0,0,1,2,15,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,28.0,0,0,0,1,0,0,0,0,0
https://9xflix.mov,1,0,0,1,0,3,2,0,8,0,0,10,11,4,1,0,0,0,0,3,0,1,3,3,0,0,0,0,3,1,0,0,0,7,5,10,9.0,0,0,1,0,0,0,0,0,0
https://zont.online,1,0,0,1,1,46,0,0,14,0,0,14,24,5,6,0,0,0,2,2,0,0,2,2,0,0,0,0,2,16,0,0,0,12,1,14,48.0,0,0,0,1,0,0,0,0,0
https://idealista.com,1,0,29,1,1,18,0,0,3,0,0,3,27,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,3,0,3,46.0,0,0,0,0,0,0,0,0,0
https://pyszne.pl,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,1,0,0,0,0,0,0,0
https://rpp.pe,1,4,0,1,1,75,2,0,25,0,0,27,214,209,0,0,0,0,0,7,1,2,2,11,0,0,0,0,7,75,0,1,0,23,4,27,111.0,0,0,0,0,0,0,0,0,0
https://redtube.com,1,3,1,1,0,3,0,0,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,3,9.0,0,0,0,0,0,0,0,0,0
https://books.com.tw,0,0,0,1,66,5,1,0,18,0,0,19,806,181,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,52,0,0,0,18,0,19,83.0,0,1,0,0,0,0,0,0,0
https://angel.co,1,2,0,1,2,89,0,0,12,0,0,12,57,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,14,0,1,0,8,8,12,38.0,0,0,1,1,0,0,0,0,0
https://vietnamplus.vn,1,0,0,1,3,18,0,0,27,0,0,27,161,9,0,0,0,0,0,4,1,1,4,4,0,0,0,0,4,49,0,2,0,27,3,27,84.0,1,1,0,0,0,0,0,0,0
https://rcs-rds.ro,1,4,1,1,1,131,1,0,6,0,0,7,25,10,1,1,0,0,0,1,1,2,1,2,0,0,0,0,1,14,0,0,0,2,9,7,29.0,0,0,1,0,0,0,0,0,0
https://tattle.life,0,0,0,1,0,1,0,0,27,0,0,27,38,9,1,1,0,0,0,6,2,4,3,10,0,0,0,0,6,16,1,1,0,25,11,27,47.0,0,1,0,1,0,0,0,0,0
https://gamemonetize.com,1,0,0,1,0,78,2,0,7,0,0,9,234,1,0,0,0,0,0,4,0,0,1,5,0,0,0,0,4,7,0,0,0,3,3,9,20.0,0,0,0,0,0,0,0,0,0
https://wcd.gov.in,1,0,0,1,6,23,0,0,5,0,0,5,65,8,1,0,0,0,0,7,0,0,7,7,0,0,0,0,7,21,0,1,0,3,2,5,33.0,0,1,0,0,0,1,0,0,0
https://opentable.com,1,5,0,1,0,471,0,0,3,0,0,3,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,3,14,3,14.0,0,1,0,0,0,0,0,0,0
https://nomerogram.ru,1,0,0,1,1,7,0,0,4,0,0,4,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,8.0,0,0,0,0,0,0,0,0,0
https://toss.im,1,0,0,1,0,16,0,0,3,0,0,3,38,1,0,0,0,0,0,2,1,2,1,3,0,0,0,0,2,3,0,0,0,3,0,3,22.0,0,0,0,0,0,0,0,0,0
https://spoonflower.com,1,0,0,1,0,6,2,0,2,0,0,4,63,61,2,2,0,0,0,1,1,1,0,1,0,0,0,0,1,12,0,0,0,2,0,4,34.0,0,0,0,1,0,0,0,0,0
https://fossil.com,1,0,0,1,88,25,0,0,50,0,0,50,152,64,4,0,0,0,0,10,1,2,4,6,0,0,0,0,10,49,1,1,0,50,27,50,118.0,0,1,0,1,0,0,0,0,0
https://boardhost.com,1,0,0,1,0,0,0,0,0,0,0,0,14,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,11,0,5.0,0,1,0,1,0,0,0,0,0
https://zonos.com,1,0,0,1,0,6,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,15,0,50.0,0,0,0,0,0,0,0,0,0
https://windguru.cz,1,2,0,1,4,2,1,0,5,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,6,8.0,0,0,0,0,0,0,0,0,0
https://mst.edu,1,0,0,1,1,64,0,0,18,0,0,18,13,8,2,1,1,0,0,3,0,0,2,4,1,0,1,0,4,29,1,3,0,12,19,18,52.0,0,1,0,1,0,0,0,0,0
https://tripadvisor.it,1,2,2,1,0,11,2,0,12,0,0,14,53,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,1,14,16.0,0,0,0,0,0,0,0,0,0
https://bollyflix.spa,1,2,0,1,2,116,4,0,33,0,0,37,29,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,33,0,37,51.0,0,0,1,1,0,0,0,0,0
https://timmehosting.de,1,0,0,1,57,6,0,0,2,0,0,2,45,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,2,6.0,0,0,0,1,0,0,0,0,0
https://apotheken-umschau.de,1,0,0,1,3,10,1,0,2,0,0,3,85,28,4,0,0,0,0,1,1,1,0,2,0,0,0,0,1,27,0,6,0,2,2,3,43.0,0,1,0,1,0,0,0,0,0
https://pokerist.com,1,0,0,1,12,22,0,0,11,0,0,11,33,32,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,1,1,0,1,5,11,15.0,0,0,0,0,0,0,0,0,0
https://codehs.com,1,0,0,1,15,85,0,0,11,0,0,11,49,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,11,0,1,0,9,10,11,30.0,0,0,0,0,0,0,0,0,0
https://lightspeedsystems.com,1,0,4,1,8,18,0,0,11,0,0,11,183,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4,1,11,23,11,59.0,0,1,0,1,0,0,0,0,0
https://docdoc.ru,1,0,1,1,0,11,0,0,16,0,0,16,17,4,1,0,0,0,0,2,0,0,2,2,0,0,0,0,2,13,0,0,0,16,0,16,35.0,0,0,0,1,0,0,0,0,0
https://letmejerk.com,1,1,1,1,3,2,0,0,6,0,0,6,45,12,4,0,0,3,2,0,0,0,0,1,0,0,0,0,0,7,0,0,0,6,17,6,13.0,0,0,0,1,0,0,0,1,0
https://lotterysambad.one,1,0,0,1,0,1,0,0,15,0,0,15,9,6,0,0,0,0,0,8,0,0,0,4,0,0,0,0,8,10,0,0,0,11,2,15,31.0,0,0,0,0,0,0,0,0,0
https://trustedcpmrevenue.com,0,0,0,1,0,14,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,5,1,18.0,0,1,1,0,0,0,0,0,0
https://idahostatesman.com,1,0,0,1,2,39,0,0,4,0,0,4,26,6,1,0,0,0,0,2,1,1,1,6,0,0,0,0,2,4,0,0,0,4,12,4,28.0,0,0,0,0,0,0,0,0,0
https://google.com.sg,0,0,0,1,0,10,0,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,12,0,3,0,0,2,1,18.0,0,1,0,0,0,0,0,0,0
https://turf-fr.com,1,0,0,1,8,41,1,0,23,0,0,24,203,4,7,7,0,0,0,4,1,1,4,7,0,0,0,0,4,27,0,1,2,17,11,24,55.0,0,1,0,1,0,0,0,0,0
https://the-ozone-project.com,1,3,0,1,1,43,3,0,34,0,0,37,33,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32,3,37,46.0,0,0,1,0,0,0,0,0,0
https://truthout.org,1,0,1,1,0,10,0,0,14,0,0,14,23,0,2,0,0,0,0,4,1,0,0,4,0,0,0,0,4,36,0,1,0,14,4,14,72.0,0,1,0,1,0,0,0,0,0
https://digital-watchdog.com,1,0,0,1,50,22,0,0,20,0,0,20,120,5,2,1,0,0,0,2,0,1,2,2,0,0,0,0,2,12,0,2,0,15,17,20,44.0,0,1,0,0,0,0,0,0,0
https://google.com.nf,0,0,0,1,0,9,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,5,1,19.0,0,1,0,0,0,0,0,0,0
https://grammarly.net,1,3,0,1,0,154,2,0,16,0,0,18,59,57,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,5,0,0,0,16,14,18,22.0,0,0,1,0,0,0,0,0,0
https://arcgisonline.com,1,0,0,1,1,6,0,0,89,0,0,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89,4,89,98.0,0,0,1,1,0,0,0,0,0
https://photoshelter.com,1,0,3,1,0,15,1,0,26,0,0,27,112,5,0,0,0,0,0,4,1,2,1,3,0,0,0,0,4,18,0,2,0,26,6,27,51.0,0,1,0,0,0,0,0,0,0
https://nabucasa.com,1,0,0,1,0,13,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2.0,0,0,0,0,0,0,0,0,0
https://producthunt.com,1,2,2,1,0,11,2,0,2,0,0,4,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,7,4,89.0,0,0,0,0,0,0,0,0,0
https://longisland.com,1,0,1,1,5,25,0,0,8,0,0,8,16,0,5,0,1,0,0,0,0,0,0,6,0,0,0,0,0,10,0,1,0,6,4,8,28.0,0,1,0,1,0,0,0,0,0
https://crisistextline.org,1,0,0,1,0,14,0,0,14,0,0,14,19,3,2,0,1,0,0,4,1,2,3,5,0,0,0,0,4,8,0,1,0,13,2,14,27.0,0,0,0,0,0,0,0,0,0
https://babelio.com,1,0,0,1,0,12,0,0,15,0,0,15,81,40,1,0,0,0,0,4,0,2,3,5,0,0,0,0,4,8,0,0,0,14,0,15,24.0,0,0,0,1,0,0,0,0,0
https://winscp.net,1,0,0,1,0,11,0,0,18,0,0,18,28,23,1,0,0,0,0,9,0,1,1,9,0,0,0,0,9,4,0,1,0,16,2,18,21.0,0,1,0,0,0,0,0,0,0
https://usagi.one,1,0,1,1,1,60,0,0,13,0,0,13,91,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,17,0,0,0,13,0,13,32.0,0,0,0,0,0,0,0,0,0
https://dialmyapp.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0
https://tigerdroppings.com,0,0,0,1,1,3,0,0,32,0,0,32,64,22,0,0,0,0,0,16,7,9,8,8,0,0,0,0,16,6,0,0,1,27,7,32,39.0,0,0,0,0,0,0,0,0,0
https://houzz.com,1,4,4,1,10,6,0,0,22,0,0,22,132,116,3,2,0,1,0,7,0,4,2,9,0,0,0,0,7,11,1,0,0,17,13,22,39.0,0,0,0,0,0,0,0,0,0
https://privateemail.com,1,0,0,1,1,25,0,0,3,0,0,3,6,1,1,0,0,1,3,1,1,1,1,1,0,0,0,0,1,3,0,0,0,3,67,3,11.0,0,1,0,0,0,0,0,0,0
https://wyzecam.com,1,1,1,1,0,18,3,0,64,0,0,67,60,59,3,0,0,0,0,9,1,3,1,4,0,0,0,0,9,38,0,3,1,61,15,67,105.0,0,1,1,1,0,0,0,0,0
https://imyfone.com,1,0,0,1,1,16,0,0,36,0,0,36,115,9,0,0,0,0,0,2,1,2,2,6,0,0,0,0,2,15,1,1,0,35,49,36,69.0,0,1,0,0,1,0,0,0,0
https://amxrtb.com,1,3,0,1,8,22,2,0,35,0,0,37,50,50,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,35,5,37,48.0,0,0,1,1,0,0,0,0,0
https://heart.org,1,0,0,1,1,52,0,0,26,0,0,26,42,2,3,2,0,0,0,2,1,2,2,2,0,0,0,0,2,10,0,0,0,26,5,26,72.0,0,1,0,1,0,0,0,0,0
https://fsiblog3.club,1,0,0,1,8,27,0,0,10,0,0,10,47,3,2,0,0,0,0,1,0,0,1,3,0,0,0,0,1,10,0,0,0,9,5,10,41.0,0,1,0,0,0,0,0,0,0
https://crowdsec.net,0,0,0,1,0,8,0,0,10,0,0,10,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,5,10,48.0,0,1,0,0,0,0,0,0,0
https://humio.com,1,3,0,1,5,90,4,0,34,0,0,38,210,61,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,21,0,4,0,33,12,38,58.0,0,1,1,0,0,0,0,0,0
https://golem.de,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0
https://foreca.fi,1,4,0,1,8,21,2,0,12,0,0,14,64,45,4,0,0,0,0,1,0,1,0,2,0,0,0,0,1,26,0,0,0,12,2,14,40.0,0,0,0,0,0,0,0,0,0
https://smore.com,1,0,1,1,0,4,0,0,2,0,0,2,218,1,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,14,1,3,0,2,8,2,30.0,0,1,0,1,0,0,1,0,0
https://imgflip.com,1,0,0,1,0,4,0,0,3,0,0,3,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,12.0,0,0,0,1,0,0,0,0,0
https://listverse.com,1,0,0,1,12,10,0,0,3,0,0,3,39,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,2,3,3,3,35.0,0,1,0,0,0,0,0,0,0
https://navient.com,1,0,0,1,1,3,1,0,6,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,7,15.0,0,0,0,0,0,0,0,0,0
https://creditmutuel.fr,1,4,1,1,5,10,1,0,14,0,0,15,16,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,6,15,23.0,0,0,0,1,0,0,0,0,0
https://decide.dev,1,0,0,1,0,3,1,0,9,0,0,10,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,0,9,1,10,20.0,0,1,1,0,0,0,0,0,0
https://dailyjanakantha.com,1,0,0,1,6,12,2,0,58,0,0,60,122,16,2,0,2,0,0,21,1,1,1,7,0,0,0,0,21,49,0,1,0,48,0,60,125.0,1,1,0,1,0,1,0,0,0
https://viadata.store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
https://airport.us,0,0,0,1,0,55,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,41,2,17.0,0,0,1,1,0,0,0,0,0
https://google.cn,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
https://pokemoncenter.com,1,0,0,1,0,8,0,0,1,0,0,1,25,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,21,1,44.0,0,0,0,1,0,0,0,0,0
https://bet365.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,0,12.0,0,1,0,0,0,0,0,0,0
https://sandiego.gov,1,0,0,1,9,50,0,0,17,0,0,17,71,4,4,0,1,0,0,1,0,0,1,3,0,0,0,0,1,5,0,0,0,12,28,17,34.0,0,0,0,1,0,0,0,0,0
https://bytens.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
https://tfile.co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0
https://netvigator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0
https://partygaming.com,1,0,0,1,1,7,2,0,2,0,0,4,6,3,1,0,0,0,0,3,1,1,3,3,0,0,0,0,3,1,0,0,0,2,1,4,4.0,0,0,1,1,0,0,0,0,0
https://collective.world,1,0,3,1,0,37,0,0,8,0,0,8,34,9,3,0,0,0,0,3,0,1,0,2,0,0,0,0,3,13,0,3,0,8,0,8,31.0,0,1,0,1,0,0,0,0,0
https://pretty-fly4.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
https://uts.edu.au,1,0,0,1,0,7,0,0,78,0,0,78,43,13,1,1,0,0,0,6,1,3,2,5,0,0,0,0,6,60,2,2,0,75,2,78,179.0,0,1,0,1,0,0,0,0,0
https://southwest.com,0,0,0,1,0,15,3,0,9,0,0,12,4,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,2,10,0,1,0,9,5,12,43.0,1,0,0,0,0,0,0,0,0
https://cloud-links.net,1,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6.0,0,0,1,0,0,0,0,0,0
https://robbreport.com,1,0,3,1,3,86,0,0,39,0,0,39,112,13,4,0,0,0,0,4,2,2,2,5,0,0,0,0,4,59,0,2,0,39,7,39,158.0,0,1,0,1,0,0,0,0,0
https://monster.de,1,0,0,1,0,33,3,0,1,0,0,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,4,21.0,0,0,0,0,0,0,0,0,0
https://marvel.com,1,0,0,1,2,36,0,0,41,0,0,41,66,5,0,0,0,0,0,4,2,1,3,7,0,0,0,0,4,9,1,2,0,28,6,41,53.0,0,1,0,0,0,0,0,0,0
https://ruhr-uni-bochum.de,1,0,0,1,7,23,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0
https://blogspot.nl,0,0,0,1,0,14,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,2,1,19.0,0,1,1,0,0,0,0,0,0
https://nic.ru,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0
https://queue-it.net,1,0,0,1,3,69,2,0,2,0,0,4,30,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,0,1,0,2,46,4,18.0,0,0,1,0,0,0,0,0,0
https://github.com,1,3,2,1,3,13,2,0,61,0,0,63,56,56,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,61,13,63,62.0,0,0,0,1,0,0,0,0,0
https://forumotion.com,1,5,0,1,0,9,1,0,14,0,0,15,7,7,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,13,6,15,18.0,0,0,0,0,0,0,0,0,0
https://pinger.com,1,0,0,1,4,56,0,0,4,0,0,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,4,13,4,46.0,0,1,0,0,0,0,0,0,0
https://telekom.hu,1,0,0,1,2,4,0,0,1,0,0,1,23,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,13,1,1,0,1,7,1,22.0,0,1,0,1,0,0,0,0,0
https://docs.rs,0,0,0,1,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,0,0,0,0,0,0,0,0,0
